Label,Min_50_EMG1,Max_50_EMG1,Min_100_EMG1,Max_100_EMG1,Min_150_EMG1,Max_150_EMG1,Min_200_EMG1,Max_200_EMG1,Min_250_EMG1,Max_250_EMG1,Min_300_EMG1,Max_300_EMG1,RMS
0.0,0.136986301369863,0.9497716894977168,0.0091324200913242,1.0,0.0,0.8949771689497716,0.0319634703196347,0.9223744292237442,0.0502283105022831,0.8904109589041096,0.0821917808219178,0.8493150684931506,0.5237151389031011
0.0,0.0,1.0,0.058823529411764705,0.9901960784313726,0.10294117647058823,0.8529411764705882,0.14215686274509803,0.7843137254901961,0.0392156862745098,0.8970588235294118,0.06372549019607843,0.8970588235294118,0.5462886910541751
0.0,0.1111111111111111,0.748792270531401,0.06280193236714976,0.8985507246376812,0.057971014492753624,0.9323671497584541,0.13526570048309178,1.0,0.08695652173913043,0.927536231884058,0.0,0.7777777777777778,0.5176092040964002
0.0,0.0,0.7947368421052632,0.010526315789473684,0.8157894736842105,0.09473684210526316,0.8947368421052632,0.23684210526315788,0.9,0.04736842105263158,1.0,0.14210526315789473,0.8368421052631579,0.5642075575222646
0.0,0.0,1.0,0.10121457489878542,0.8340080971659919,0.19838056680161945,0.7206477732793523,0.22672064777327935,0.7651821862348178,0.16194331983805668,0.7611336032388664,0.0728744939271255,0.7368421052631579,0.5195704254622969
0.0,0.18090452261306533,1.0,0.0,0.9597989949748744,0.020100502512562814,0.9547738693467337,0.15577889447236182,0.964824120603015,0.1306532663316583,0.8040201005025126,0.1407035175879397,0.8291457286432161,0.5558999423644762
0.0,0.04945054945054945,0.8846153846153846,0.0,0.9560439560439561,0.0,1.0,0.04945054945054945,0.9120879120879121,0.1978021978021978,0.9505494505494505,0.02197802197802198,0.9010989010989011,0.5262453451268994
0.0,0.07051282051282051,0.9807692307692307,0.0,0.9230769230769231,0.14102564102564102,0.8461538461538461,0.14743589743589744,0.9423076923076923,0.1346153846153846,0.9871794871794872,0.17307692307692307,1.0,0.6297055965518543
0.0,0.15765765765765766,0.8513513513513513,0.11711711711711711,0.8468468468468469,0.009009009009009009,0.7837837837837838,0.0,0.8468468468468469,0.07657657657657657,0.8738738738738738,0.22972972972972974,1.0,0.5164496456206714
0.0,0.10071942446043165,0.9280575539568345,0.02158273381294964,1.0,0.16546762589928057,0.8345323741007195,0.04316546762589928,0.8273381294964028,0.050359712230215826,0.7769784172661871,0.0,0.7697841726618705,0.4412812182810963
0.0,0.18032786885245902,0.9234972677595629,0.0,0.9344262295081968,0.03825136612021858,0.9890710382513661,0.23497267759562843,0.9234972677595629,0.2677595628415301,0.907103825136612,0.15846994535519127,1.0,0.5626241295898338
0.0,0.0,1.0,0.14743589743589744,0.9807692307692307,0.16025641025641027,0.7692307692307693,0.14102564102564102,0.9230769230769231,0.10897435897435898,0.8141025641025641,0.1346153846153846,0.7435897435897436,0.4972550090294619
0.0,0.0,0.9828685258964144,0.9358565737051793,0.9856573705179282,0.9354581673306773,1.0,0.9426294820717132,0.9820717131474104,0.9446215139442231,0.9772908366533865,0.9294820717131475,0.9808764940239044,0.9598562960942341
0.0,0.14666666666666667,1.0,0.18666666666666668,0.96,0.3,0.9866666666666667,0.24666666666666667,0.94,0.0,0.8,0.34,0.88,0.6078571386463636
0.0,0.09420289855072464,0.8623188405797102,0.036231884057971016,0.7898550724637681,0.18115942028985507,1.0,0.050724637681159424,0.8623188405797102,0.0,0.8840579710144928,0.1956521739130435,0.9420289855072463,0.5432578358355433
0.0,0.10810810810810811,0.8378378378378378,0.16891891891891891,1.0,0.1554054054054054,0.8986486486486487,0.17567567567567569,0.8851351351351351,0.04054054054054054,0.8716216216216216,0.0,0.7027027027027027,0.4991344250032308
0.0,0.18699186991869918,0.943089430894309,0.008130081300813009,0.9024390243902439,0.21951219512195122,1.0,0.15447154471544716,0.7642276422764228,0.0,0.7723577235772358,0.1951219512195122,0.9186991869918699,0.5435899200240425
0.0,0.0,1.0,0.037037037037037035,0.7870370370370371,0.009259259259259259,0.9814814814814815,0.037037037037037035,0.75,0.12962962962962962,0.9629629629629629,0.09259259259259259,0.8703703703703703,0.5116751811238822
0.0,0.015748031496062992,0.8503937007874016,0.047244094488188976,0.8661417322834646,0.05511811023622047,0.8110236220472441,0.031496062992125984,0.7952755905511811,0.0,1.0,0.15748031496062992,0.9291338582677166,0.450066896294861
0.0,0.0,0.9609375,0.109375,1.0,0.1484375,0.84375,0.09375,0.8515625,0.0078125,1.0,0.21875,0.8203125,0.48779987768598715
0.0,0.0,1.0,0.1476510067114094,0.9765100671140939,0.07046979865771812,0.9932885906040269,0.12080536912751678,0.9832214765100671,0.15771812080536912,0.9530201342281879,0.22818791946308725,0.9932885906040269,0.5796581866789186
0.0,0.0,1.0,0.045454545454545456,0.8106060606060606,0.11363636363636363,0.8939393939393939,0.12121212121212122,0.8257575757575758,0.030303030303030304,0.7878787878787878,0.2196969696969697,0.8939393939393939,0.47133855289862403
0.0,0.0,0.9952130205840115,0.9439923408329344,0.9985639061752034,0.9459071325993298,1.0,0.948300622307324,0.9990426041168023,0.9435136428913355,0.9976065102920058,0.9459071325993298,0.9923408329344183,0.9689976370691875
0.0,0.0,0.990067540723083,0.9562971791815653,1.0,0.9503377036154151,0.9936432260627731,0.9463647199046484,0.9880810488676997,0.9471593166468018,0.9916567342073898,0.9463647199046484,0.9892729439809297,0.969048309614163
0.0,0.1925925925925926,0.9037037037037037,0.11851851851851852,1.0,0.05925925925925926,0.8592592592592593,0.17037037037037037,0.837037037037037,0.0,0.7555555555555555,0.05185185185185185,0.7703703703703704,0.5156020330697717
0.0,0.0,0.7258883248730964,0.0,0.7766497461928934,0.01015228426395939,0.7411167512690355,0.07614213197969544,0.8578680203045685,0.2131979695431472,1.0,0.27411167512690354,0.7868020304568528,0.48988160271883996
0.0,0.0,0.8944444444444445,0.06666666666666667,0.6611111111111111,0.1388888888888889,0.8,0.2111111111111111,0.7722222222222223,0.3,1.0,0.12222222222222222,0.9,0.5168240770669572
0.0,0.09764309764309764,0.9932659932659933,0.10437710437710437,1.0,0.016835016835016835,0.9966329966329966,0.0,0.9797979797979798,0.003367003367003367,0.8451178451178452,0.07744107744107744,0.8249158249158249,0.5939571391371863
0.0,0.0,0.9769194536033914,0.9354686764013189,0.9811587376354216,0.9415920866698069,0.9797456429580782,0.9321714554875177,0.9797456429580782,0.9378238341968912,0.9825718323127649,0.9354686764013189,1.0,0.9599064873240186
0.0,0.007194244604316547,0.9856115107913669,0.08633093525179857,0.935251798561151,0.1366906474820144,0.8633093525179856,0.09352517985611511,0.8776978417266187,0.014388489208633094,1.0,0.0,0.8705035971223022,0.5387175185083262
0.0,0.20689655172413793,0.9310344827586207,0.1103448275862069,0.9655172413793104,0.1310344827586207,0.8827586206896552,0.1724137931034483,1.0,0.0,0.903448275862069,0.06896551724137931,0.8413793103448276,0.5276362925972746
0.0,0.058823529411764705,0.8823529411764706,0.0,0.9485294117647058,0.09558823529411764,0.8382352941176471,0.125,0.9485294117647058,0.08088235294117647,0.8970588235294118,0.10294117647058823,1.0,0.5367030544636907
0.0,0.22527472527472528,0.8296703296703297,0.1813186813186813,0.8186813186813187,0.13186813186813187,0.7637362637362637,0.16483516483516483,1.0,0.1978021978021978,0.8406593406593407,0.0,0.8021978021978022,0.5221245280120872
0.0,0.11801242236024845,0.8819875776397516,0.12422360248447205,0.8571428571428571,0.037267080745341616,0.8136645962732919,0.049689440993788817,0.8944099378881988,0.0,0.8881987577639752,0.13664596273291926,1.0,0.5099285781372475
1.0,0.25946969696969696,1.0,0.06628787878787878,0.875,0.06439393939393939,0.7575757575757576,0.14393939393939395,0.7253787878787878,0.0,0.6893939393939394,0.022727272727272728,0.6382575757575758,0.46604761262462174
1.0,0.299645390070922,0.75,0.0,0.7783687943262412,0.1595744680851064,1.0,0.3280141843971631,0.7624113475177305,0.24822695035460993,0.8226950354609929,0.24468085106382978,0.8191489361702128,0.5679425143419452
1.0,0.14305555555555555,0.6986111111111111,0.1597222222222222,0.8013888888888889,0.11527777777777778,0.9583333333333334,0.11527777777777778,1.0,0.0,0.9666666666666667,0.2777777777777778,0.7986111111111112,0.5063536362712429
1.0,0.30973451327433627,0.8185840707964602,0.2002212389380531,0.6515486725663717,0.20353982300884957,0.6183628318584071,0.2013274336283186,0.6194690265486725,0.0,0.5862831858407079,0.30420353982300885,1.0,0.45034550086750985
1.0,0.3693877551020408,0.7204081632653061,0.20612244897959184,0.9897959183673469,0.29183673469387755,1.0,0.0,0.8857142857142857,0.14081632653061224,0.9122448979591836,0.2795918367346939,0.9918367346938776,0.5775665161938783
1.0,0.0,0.9583815028901734,0.8485549132947977,0.971868978805395,0.8362235067437379,0.9776493256262042,0.8662813102119461,0.953757225433526,0.8292870905587668,1.0,0.823121387283237,0.9603082851637765,0.9141176385760443
1.0,0.31299212598425197,0.8523622047244095,0.3700787401574803,0.8877952755905512,0.2677165354330709,0.9350393700787402,0.30118110236220474,0.8681102362204725,0.3838582677165354,0.8877952755905512,0.0,1.0,0.6220333162377687
1.0,0.4180790960451977,0.6741996233521658,0.1393596986817326,0.9209039548022598,0.015065913370998116,0.815442561205273,0.3465160075329567,0.7250470809792844,0.3258003766478343,1.0,0.0,0.8060263653483992,0.5381702232971843
1.0,0.25888324873096447,0.8663282571912013,0.028764805414551606,1.0,0.25888324873096447,0.9915397631133672,0.2808798646362098,0.934010152284264,0.3197969543147208,0.8087986463620981,0.0,0.8527918781725888,0.5711095437876621
1.0,0.23838630806845965,0.7212713936430318,0.0,0.6699266503667481,0.20660146699266504,1.0,0.09046454767726161,0.7506112469437652,0.22860635696821516,0.8777506112469438,0.08924205378973105,0.715158924205379,0.49624681632624523
1.0,0.41545893719806765,0.714975845410628,0.29307568438003223,0.8840579710144928,0.22705314009661837,0.8776167471819646,0.19806763285024154,0.8808373590982287,0.0,0.9742351046698873,0.33172302737520126,1.0,0.601315623495479
1.0,0.0,0.9555555555555556,0.21414141414141413,0.9171717171717172,0.17575757575757575,0.8808080808080808,0.2585858585858586,1.0,0.23434343434343435,0.806060606060606,0.17373737373737375,0.8868686868686869,0.568366476379984
1.0,0.5128205128205128,0.735897435897436,0.39615384615384613,1.0,0.0,0.9243589743589744,0.40897435897435896,0.8025641025641026,0.4307692307692308,0.8012820512820513,0.3333333333333333,0.985897435897436,0.6142822179990618
1.0,0.3333333333333333,0.7625570776255708,0.213089802130898,0.9726027397260274,0.1643835616438356,0.7640791476407914,0.0,0.7838660578386606,0.2526636225266362,0.7899543378995434,0.2785388127853881,1.0,0.5454003916437501
1.0,0.22076215505913271,0.5900131406044679,0.13797634691195795,0.6911957950065704,0.0,0.7174770039421814,0.09067017082785808,0.7122207621550591,0.06307490144546649,1.0,0.0683311432325887,0.9645203679369251,0.4534483711271469
1.0,0.25951557093425603,0.6389850057670127,0.05767012687427912,1.0,0.06920415224913495,0.8788927335640139,0.0,0.7324106113033448,0.08419838523644751,0.7197231833910035,0.08073817762399077,0.7081891580161477,0.4703276472615267
1.0,0.39363241678726485,0.6946454413892909,0.276410998552822,0.7959479015918958,0.191027496382055,0.8031837916063675,0.25180897250361794,1.0,0.0,0.9638205499276411,0.21562952243125905,0.8769898697539797,0.584751489760461
1.0,0.04896421845574388,0.67984934086629,0.05084745762711865,0.8662900188323918,0.062146892655367235,0.8286252354048964,0.0,0.7175141242937854,0.1337099811676083,0.7909604519774012,0.21092278719397364,1.0,0.4220703329369073
1.0,0.16367713004484305,0.7623318385650224,0.16143497757847533,1.0,0.0,0.9596412556053812,0.17040358744394618,0.8542600896860987,0.22869955156950672,0.9551569506726457,0.18161434977578475,0.8094170403587444,0.5572283013484338
1.0,0.25,0.7732558139534884,0.0,0.8226744186046512,0.12790697674418605,0.8430232558139535,0.011627906976744186,0.8662790697674418,0.1686046511627907,1.0,0.11046511627906977,0.877906976744186,0.5502527286875706
1.0,0.2323943661971831,0.7981220657276995,0.0,0.7910798122065728,0.10093896713615023,0.852112676056338,0.19248826291079812,0.7887323943661971,0.17370892018779344,0.7300469483568075,0.06103286384976526,1.0,0.5044379729922329
1.0,0.17032967032967034,0.8095238095238095,0.0,0.8498168498168498,0.25824175824175827,1.0,0.2490842490842491,0.6135531135531136,0.19413919413919414,0.5714285714285714,0.23443223443223443,0.5805860805860806,0.4688042994602803
1.0,0.0,1.0,0.1282051282051282,0.8508158508158508,0.24242424242424243,0.8741258741258742,0.2634032634032634,0.7972027972027972,0.17016317016317017,0.8811188811188811,0.17016317016317017,0.8368298368298368,0.5408008071717193
1.0,0.09798994974874371,0.7613065326633166,0.0,1.0,0.08793969849246232,0.8316582914572864,0.10050251256281408,0.8417085427135679,0.0678391959798995,0.7236180904522613,0.12562814070351758,0.7889447236180904,0.48340557148083596
1.0,0.30526315789473685,0.593421052631579,0.19605263157894737,0.6289473684210526,0.2131578947368421,0.5736842105263158,0.25394736842105264,0.531578947368421,0.2236842105263158,0.6368421052631579,0.0,1.0,0.43095467249741853
1.0,0.30312750601443467,0.5020048115477145,0.30072173215717724,0.5100240577385726,0.3279871692060946,0.5132317562149158,0.0,1.0,0.15236567762630313,0.5685645549318364,0.29029671210906177,0.48757016840417,0.4219920476366137
1.0,0.3379073756432247,0.5608919382504288,0.3276157804459691,0.5180102915951973,0.32075471698113206,0.5626072041166381,0.17667238421955403,1.0,0.18181818181818182,0.8336192109777015,0.0,0.7444253859348199,0.44857881455572
1.0,0.4717832957110609,0.7584650112866818,0.44469525959367945,0.7336343115124153,0.0,1.0,0.20316027088036118,0.9209932279909706,0.11963882618510158,0.8419864559819413,0.15349887133182843,0.9367945823927766,0.6008651773106436
1.0,0.44763513513513514,0.7331081081081081,0.5557432432432432,0.7905405405405406,0.0,1.0,0.3310810810810811,0.8412162162162162,0.47635135135135137,0.9070945945945946,0.4983108108108108,0.7956081081081081,0.6564788778216342
1.0,0.42579505300353354,0.7279151943462897,0.5159010600706714,0.7102473498233216,0.0,1.0,0.30565371024734983,0.7950530035335689,0.4098939929328622,0.8851590106007067,0.3869257950530035,0.7332155477031802,0.6022869033178888
1.0,0.5193621867881549,0.7949886104783599,0.4920273348519362,0.8519362186788155,0.0,1.0,0.3940774487471526,0.9453302961275627,0.4168564920273349,0.8997722095671982,0.46924829157175396,0.8473804100227791,0.6648837150719483
1.0,0.5272988505747126,0.7629310344827587,0.5689655172413793,0.7485632183908046,0.0,1.0,0.49712643678160917,0.9942528735632183,0.4353448275862069,0.8318965517241379,0.5301724137931034,0.771551724137931,0.6672527268991827
1.0,0.36127744510978044,0.626746506986028,0.33532934131736525,0.6027944111776448,0.17964071856287425,0.9660678642714571,0.17964071856287425,0.9201596806387226,0.0,0.8862275449101796,0.015968063872255488,1.0,0.5314784855100944
1.0,0.4217335058214748,0.630012936610608,0.4476067270375162,0.6222509702457956,0.0,1.0,0.35316946959896506,0.7373868046571799,0.38033635187580855,0.795601552393273,0.425614489003881,0.7529107373868047,0.5585852819627324
1.0,0.3333333333333333,0.64375,0.3333333333333333,0.60625,0.12291666666666666,0.6291666666666667,0.06666666666666667,1.0,0.0,0.6625,0.25625,0.6375,0.46635116407679944
1.0,0.0,0.9308437067773168,0.859843245735362,0.92577224527432,0.8727524204702628,0.9308437067773168,0.7381281696634394,0.9746426924850161,0.830797602581835,0.9612724757952974,0.7856154910096819,1.0,0.896248547831142
1.0,0.41468926553672314,0.6802259887005649,0.0,1.0,0.3898305084745763,0.735593220338983,0.27570621468926554,0.8542372881355932,0.2677966101694915,0.7457627118644068,0.3751412429378531,0.7186440677966102,0.5476182951652204
1.0,0.29238329238329236,0.6805896805896806,0.3194103194103194,0.6781326781326781,0.0,1.0,0.12285012285012285,0.8501228501228502,0.085995085995086,0.7518427518427518,0.32186732186732187,0.8427518427518428,0.531982406741435
1.0,0.0,0.8877295492487479,0.8276293823038398,0.8831385642737897,0.7925709515859767,1.0,0.7691986644407346,0.9336393989983306,0.7625208681135225,0.9515859766277128,0.7984140233722872,0.9328046744574291,0.8542952081043792
1.0,0.5517241379310345,0.753448275862069,0.5120689655172413,0.7293103448275862,0.0,1.0,0.4413793103448276,0.8672413793103448,0.44310344827586207,0.8344827586206897,0.39655172413793105,0.7706896551724138,0.6450495523860973
1.0,0.0,0.898876404494382,0.014044943820224719,1.0,0.14325842696629212,0.8202247191011236,0.05337078651685393,0.8679775280898876,0.14606741573033707,0.7191011235955056,0.2443820224719101,0.7612359550561798,0.5180327862428986
1.0,0.03237410071942446,0.8057553956834532,0.0,1.0,0.17266187050359713,1.0,0.22661870503597123,0.841726618705036,0.30935251798561153,0.960431654676259,0.2446043165467626,0.7841726618705036,0.5927665177004099
1.0,0.3941747572815534,0.6407766990291263,0.0,1.0,0.1436893203883495,0.7300970873786408,0.3106796116504854,0.7456310679611651,0.34951456310679613,0.6640776699029126,0.34757281553398056,0.6951456310679611,0.5462998202287767
1.0,0.4441887226697353,0.6996547756041427,0.0,1.0,0.383199079401611,0.8872266973532796,0.29228998849252014,0.8952819332566168,0.42577675489067895,0.761795166858458,0.49712313003452246,0.8147295742232451,0.5946682659939022
1.0,0.15793991416309014,0.3356223175965665,0.0,1.0,0.08927038626609442,0.3948497854077253,0.12274678111587983,0.4738197424892704,0.1424892703862661,0.31759656652360513,0.09356223175965665,0.41030042918454934,0.26614326601518473
1.0,0.5576730190571715,0.6940822467402207,0.5275827482447342,0.7071213640922769,0.0,1.0,0.4282848545636911,0.8345035105315948,0.4242728184553661,0.9067201604814443,0.35807422266800404,0.7813440320962889,0.6480318226153042
1.0,0.0,0.9334103156274057,0.7867590454195535,1.0,0.8464203233256351,0.9657428791377983,0.842571208622017,0.947267128560431,0.8402617397998461,0.9249422632794457,0.8622016936104696,0.949576597382602,0.8990232367517378
1.0,0.32172131147540983,0.7131147540983607,0.0,1.0,0.25,0.889344262295082,0.23155737704918034,0.680327868852459,0.2827868852459016,0.8155737704918032,0.22336065573770492,0.7397540983606558,0.5285478109949965
1.0,0.253411306042885,0.5653021442495126,0.29239766081871343,0.5789473684210527,0.042884990253411304,1.0,0.0,0.8031189083820662,0.1793372319688109,0.695906432748538,0.23586744639376217,0.723196881091618,0.4660753656119652
1.0,0.4203152364273205,0.647985989492119,0.0,1.0,0.15236427320490367,0.957968476357268,0.3380035026269702,0.7758318739054291,0.21891418563922943,0.7110332749562172,0.3064798598949212,0.6742556917688266,0.5470568834251087
2.0,0.35555555555555557,0.49206349206349204,0.2619047619047619,0.8682539682539683,0.0,0.8523809523809524,0.13174603174603175,1.0,0.15396825396825398,0.6301587301587301,0.34444444444444444,0.5063492063492063,0.45047286494997324
2.0,0.0,0.8578595317725752,0.7270066889632107,0.8741638795986622,0.7244983277591973,0.9636287625418061,0.7583612040133779,1.0,0.7587792642140468,0.8858695652173914,0.8122909698996655,0.8641304347826086,0.8368576163215721
2.0,0.2765714285714286,0.416,0.0,1.0,0.208,0.5805714285714285,0.18057142857142858,0.6411428571428571,0.13142857142857142,0.416,0.256,0.41942857142857143,0.35539803501511935
2.0,0.5564263322884012,0.9310344827586207,0.16927899686520376,0.9137931034482759,0.0,0.9435736677115988,0.5642633228840125,1.0,0.5783699059561128,0.835423197492163,0.6426332288401254,0.799373040752351,0.7122243115015324
2.0,0.25026511134676566,0.6246023329798516,0.15058324496288442,0.6744432661717922,0.03923647932131495,0.7783669141039237,0.0,1.0,0.22905620360551432,0.49522799575821846,0.37751855779427357,0.4941675503711559,0.43936610538756266
2.0,0.0,0.8281127642913078,0.7556773688332028,0.990602975724354,0.6566170712607674,0.9494909945184025,0.749804228660924,0.8907595927956147,0.7670321064996085,1.0,0.7799530148786218,0.8308535630383712,0.807137445744319
2.0,0.5978004713275726,0.6865671641791045,0.46111547525530244,0.8248232521602514,0.5640219952867243,0.8083267871170463,0.42812254516889237,1.0,0.0,0.8483896307934015,0.5868028279654359,0.6755695208169678,0.6481639842884583
2.0,0.5252918287937743,0.6595330739299611,0.428988326848249,0.7402723735408561,0.0,1.0,0.29766536964980544,0.8005836575875487,0.2178988326848249,0.8375486381322957,0.5301556420233463,0.6527237354085603,0.6050513123541911
2.0,0.36427566807313644,0.5344585091420534,0.0,0.7116736990154712,0.07735583684950774,0.6216596343178622,0.06047819971870605,1.0,0.3234880450070324,0.5583684950773559,0.38677918424753865,0.5218002812939522,0.479928994441438
2.0,0.4602649006622517,0.6837748344370861,0.34105960264900664,0.8708609271523179,0.0,0.9370860927152318,0.2731788079470199,0.8956953642384106,0.033112582781456956,1.0,0.47516556291390727,0.6622516556291391,0.585413221831067
2.0,0.1660377358490566,0.44150943396226416,0.02830188679245283,0.5962264150943396,0.0018867924528301887,1.0,0.03207547169811321,0.7754716981132076,0.0,0.6735849056603773,0.20754716981132076,0.45849056603773586,0.33476444335345035
2.0,0.25725593667546176,0.41952506596306066,0.07783641160949868,0.6635883905013192,0.0,1.0,0.0633245382585752,0.7229551451187335,0.036939313984168866,0.7216358839050132,0.28891820580474936,0.40105540897097625,0.36452011080562313
2.0,0.45962199312714774,0.5764604810996563,0.45532646048109965,0.697594501718213,0.0,0.7689003436426117,0.40807560137457044,0.8419243986254296,0.35137457044673537,0.7439862542955327,0.15549828178694158,1.0,0.5372764072295501
2.0,0.3337950138504155,0.5083102493074793,0.17174515235457063,0.7202216066481995,0.0,1.0,0.25761772853185594,0.9279778393351801,0.2146814404432133,0.49584487534626037,0.2659279778393352,0.48614958448753465,0.42067434695075223
2.0,0.3200568990042674,0.534850640113798,0.10099573257467995,1.0,0.0,0.9985775248933144,0.1763869132290185,0.9046941678520626,0.1721194879089616,0.6941678520625889,0.3584637268847795,0.5533428165007113,0.47799110965624375
2.0,0.6481028151774786,0.7417380660954712,0.6395348837209303,0.7368421052631579,0.43268053855569155,0.9632802937576499,0.0,0.8910648714810282,0.47062423500611994,1.0,0.6487148102815178,0.7325581395348837,0.6879021625711698
2.0,0.21906923950056753,0.35527809307604996,0.0771850170261067,0.5947786606129398,0.05902383654937571,1.0,0.0,0.5221339387060159,0.06696935300794551,0.5119182746878547,0.2542565266742338,0.3847900113507378,0.32392684595880455
2.0,0.5990629183400268,0.6941097724230254,0.0,0.7697456492637216,0.5388219544846051,0.8420348058902276,0.36613119143239625,1.0,0.5066934404283802,0.8547523427041499,0.5823293172690763,0.6639892904953146,0.6400790242990188
2.0,0.4085889570552147,0.5607361963190184,0.0,1.0,0.2674846625766871,0.6208588957055214,0.35828220858895704,0.6760736196319018,0.38282208588957056,0.7116564417177914,0.4331288343558282,0.5496932515337424,0.49777856729631376
2.0,0.21102497846683893,0.3186907838070629,0.07579672695951765,0.40654608096468564,0.08010335917312661,1.0,0.0,0.7700258397932817,0.01119724375538329,0.37123169681309215,0.20930232558139536,0.30921619293712316,0.277526696988328
2.0,0.358695652173913,0.5253623188405797,0.0,1.0,0.22342995169082125,0.8285024154589372,0.20772946859903382,0.8067632850241546,0.10386473429951691,0.5362318840579711,0.3695652173913043,0.49879227053140096,0.45012014592846417
2.0,0.27261306532663315,0.42336683417085424,0.28266331658291455,0.45226130653266333,0.0678391959798995,0.699748743718593,0.10678391959798995,1.0,0.13944723618090452,0.5113065326633166,0.0,0.5515075376884422,0.39742915589118394
2.0,0.5887949260042283,0.7103594080338267,0.5644820295983086,0.6987315010570825,0.0,0.9830866807610994,0.39323467230443976,1.0,0.24735729386892177,0.9344608879492601,0.5718816067653277,0.7346723044397463,0.6455340734606493
2.0,0.3956611570247934,0.49483471074380164,0.13016528925619836,0.5433884297520661,0.07334710743801653,0.7975206611570248,0.1415289256198347,1.0,0.0,0.6725206611570248,0.3915289256198347,0.5258264462809917,0.44134837912051306
2.0,0.4176829268292683,0.5609756097560976,0.3018292682926829,0.7012195121951219,0.0,0.6544715447154471,0.21239837398373984,1.0,0.007113821138211382,0.9817073170731707,0.39227642276422764,0.5782520325203252,0.5062066882162585
2.0,0.6526243093922652,0.7144337016574586,0.1457182320441989,0.886049723756906,0.081146408839779,1.0,0.0,0.9036602209944752,0.6395027624309392,0.8145718232044199,0.6540055248618785,0.7209944751381215,0.6791177693288049
